6|4|CHEQUE DEL BANCO|0.00|0|COBRO HONORARIO CON CHEQUE DEL  BANCO|1999|9|2|1999|9|2|ACTIVO|0|0|0|0|0|0
6|5|CHEQUE OTRO BANCO|0.00|0|COBRO HONORARIO CON CHEQUE DE OTRO BANCO|1999|9|2|1999|9|2|ACTIVO|0|0|0|0|0|0
6|6|TRANSFERENCIA ELECTRONICA|0.00|0|COBRO HONORARIO CON TRANSFERENCIA ELECTRONICA|1999|9|2|1999|9|2|ACTIVO|0|0|0|0|0|0
6|7|SPEUA|0.00|0|COBRO HONORARIO CON SPEUA|1999|9|2|1999|9|2|ACTIVO|0|0|0|0|0|0
6|8|BANCO DE MEXICO|0.00|0|COBRO HONORARIO CON BANCO DE MEXICO|1999|9|2|1999|9|2|ACTIVO|0|0|0|0|0|0
6|9|CONCENTRACION EMPRESARIAL INMEDIATA|0.00|0|COBRO HONORARIO CON CONC. EMPRES. INMEDIATA|1999|9|2|1999|9|2|ACTIVO|0|0|0|0|0|0
6|10|MATRIZ Y SUCURSALES|0.00|0|COBRO HONORARIO CON MATRIZ Y SUCURSALES|1999|9|2|1999|9|2|ACTIVO|0|0|0|0|0|0
6|11|TRASPASOS INTERNOS VIA 2311|0.00|0|COBRO HONORARIO CON TRASPASOS INTERNOS VIA 2311|1999|9|2|1999|9|2|ACTIVO|0|0|0|0|0|0
128|36|HONORARIOS POR SERV. PROFESIONALES  C/RECIBO|0.00|0|CONTABILIZA EN LA 5108 01|1999|9|2|1999|9|2|ACTIVO|0|EJE DEL PROGRAMATICO PRESUPUESTAL|2|PRESENTA CAMPOS HONORARIOS|0|-1 NO CONTABILIZA AUTOMATICO
128|37|HONORARIOS POR SERV. PROFESIONALES C/FACTURA|0.00|0|CONTABILIZA EN LA 5108 01|1999|9|2|1999|9|2|ACTIVO|0|EJE DEL PROGRAMATICO PRESUPUESTAL|1|PRESENTA CAMPOS HONORARIOS|0|-1 NO CONTABILIZA AUTOMATICO
92|6|HONORARIOS PAGO POR FIDEICOMITENTE|0.00|0|HONORARIOS PAGO POR FIDEICOMITENTE|1999|9|2|1999|9|2|ACTIVO|0|0|0|0|0|0
92|7|HONORARIOS PAGO POR FIDEICOMISARIO|0.00|0|HONORARIOS PAGO POR FIDEICOMISARIO|1999|9|2|1999|9|3|ACTIVO|0|0|0|0|0|0
128|38|HONORARIOS A ASESORES CON RECIBO|0.00|0|CONTABILIZA EN LA 5108 02|1999|9|2|1999|9|2|ACTIVO|0|EJE DEL PROGRAMATICO PRESUPUESTAL|2|PRESENTA CAMPOS HONORARIOS|0|-1 NO CONTABILIZA AUTOMATICO
99|107|CONTRATOS TIPO|0.00|0|CONTRATOS TIPO|1998|11|3|1998|11|3|ACTIVO|0|0|0|0|0|0
105|1|CLAUSULAS BASICAS|0.00|0|CLASIFICACION DE CLAUSULAS TIPO|1998|11|3|1998|11|3|ACTIVO|0|0|0|0|0|0
3|65|RETENCION IVA|0.00|0|RETENCION IVA|1998|11|3|1998|11|3|ACTIVO|0|0|0|0|0|0
3|66|RETENCION ISR|0.00|0|RETENCION ISR|1998|11|3|1998|11|3|ACTIVO|0|0|0|0|0|0
122|4|CAPITALIZACION DE INTERESES ISR PLUS|0.00|0|CAPITALIZACION DE INTERESES ISR PLUS|1999|6|30|1999|6|30|ACTIVO|0|0|0|0|0|0
122|5|DEVENGADOS NO COBRADOS|0.00|0|DEVENGADOS NO COBRADOS|1999|6|30|1999|6|30|ACTIVO|0|0|0|0|0|0
122|6|DEVENGADOS NO COBRADOS ISR|0.00|0|DEVENGADOS NO COBRADOS ISR|1999|6|30|1999|6|30|ACTIVO|0|0|0|0|0|0
122|7|CAPITALIZACION DE INTERESES MINUS|0.00|0|CAPITALIZACION DE INTERESES MINUS|1999|6|30|1999|6|30|ACTIVO|0|0|0|0|0|0
27|47|BACOPROM|0.00|0|BNA|1998|11|3|1999|9|14|ACTIVO|0|0|0|0|0|0
27|56|QUADRUM|0.00|0|BQUA|1998|11|3|2004|11|16|ACTIVO|0|0|0|0|0|0
122|8|CAPITALIZACION DE INTERESES ISR MINUS|0.00|0|CAPITALIZACION DE INTERESES ISR MINUS|1999|6|30|1999|6|30|ACTIVO|0|0|0|0|0|0
122|9|VALUACION POR AJUSTE CAMBIARIO PLUS|0.00|0|VALUACION POR AJUSTE CAMBIARIO PLUS|1999|6|30|1999|6|30|ACTIVO|0|0|0|0|0|0
62|1|BATCH|0.00|0|TIPO DE PROCESO|1996|7|3|1996|7|3|ACTIVO|0|0|0|0|0|0
125|8|REVISION DE PROYECTO|0.00|0|SEGUIMIENTO DE ANTEPROYECTO|1998|11|3|1998|11|3|ACTIVO|0|0|0|0|0|0
125|9|FORMALIZADO|0.00|0|SEGUIMIENTO DE ANTEPROYECTO|1998|11|3|1998|11|3|ACTIVO|0|0|0|0|0|0
125|10|RECHAZO FIDUCIARIA|0.00|0|SEGUIMIENTO DE ANTEPROYECTO|1998|11|3|1998|11|3|ACTIVO|0|0|0|0|0|0
125|11|ACTA EN ELABORACION|0.00|0|SEGUIMIENTO DE ANTEPROYECTO|1998|11|3|1998|11|3|ACTIVO|0|0|0|0|0|0
1000|400|Tesoreria|0.00|0|Modulo Tesoreria|0|0|0|0|0|0|ACTIVO|0|0|0|0|0|0
99|131|TIPO DE MOVIMIENTO DE TAS|0.00|0|TIPO DE MOVIMIENTOS DE MEDI|1999|1|30|1999|1|30|ACTIVO|0|0|0|0|0|0
304|574|225|0.00|0|Baj¿o|0|0|0|0|0|0|ACTIVO|0|0|0|0|0|0
1001|1|INDIVIDUAL|0.00|0|TIPO PODER|1996|7|3|1996|7|3|ACTIVO|0|0|0|0|0|0
1001|2|MANCOMUNADO|0.00|0|TIPO PODER|1996|7|3|1996|7|3|ACTIVO|0|0|0|0|0|0
36|2|FIDEICOMISO|0.00|0|TIPO NEGOCIO|1996|7|3|1996|7|3|ACTIVO|0|0|0|0|0|0
37|1|FIDEICOMISO ADMINISTRACION|0.00|0|CLASIFICACION PRODUCTO|1996|7|3|1996|7|3|ACTIVO|0|0|0|0|0|0
37|2|FIDEICOMISO GARANTIA|0.00|0|CLASIFICACION PRODUCTO|1996|7|3|1996|7|3|ACTIVO|0|0|0|0|0|0
37|4|MANDATO ADMINISTRACION|0.00|0|CLASIFICACION PRODUCTO|1996|7|3|1996|7|3|ACTIVO|0|0|0|0|0|0
37|6|MANDATO INVERSION|0.00|0|CLASIFICACION PRODUCTO|0|0|0|0|0|0|ACTIVO|0|0|0|0|0|0
304|58|002|535.00|0|Plaza: Mexico D.F|2004|12|3|2004|12|3|ACTIVO|0|0|0|0|0|0
304|59|002|540.00|0|Plaza: Mexico D.F|2004|12|3|2004|12|3|ACTIVO|0|0|0|0|0|0
304|60|002|543.00|0|Plaza: Mexico D.F|2004|12|3|2004|12|3|ACTIVO|0|0|0|0|0|0
304|61|002|560.00|0|Plaza: Mexico D.F|2004|12|3|2004|12|3|ACTIVO|0|0|0|0|0|0
18|3|PUBLICO MUNICIPAL|0.00|0|TIPO DE CLIENTE|1998|11|3|1998|11|3|ACTIVO|0|0|0|0|0|0
143|3|OTROS|0.00|0|CLASIFICACION DE AVALUO|2000|8|8|2000|8|8|ACTIVO|0|0|0|0|0|0
144|3|GRANJA|0.00|0|CLASIFICACION DE AVALUO|2000|8|8|2000|8|8|ACTIVO|0|0|0|0|0|0
145|3|VALOR DE PAGO POR INDEMNIZACION|0.00|0|OBJETO DEL AVALUO|2000|8|8|2002|6|14|ACTIVO|0|0|0|0|0|0
304|65|002|650.00|0|Plaza: Mexico D.F|2004|12|3|2004|12|3|ACTIVO|0|0|0|0|0|0
304|66|002|652.00|0|Plaza: Mexico D.F|2004|12|3|2004|12|3|ACTIVO|0|0|0|0|0|0
304|67|002|668.00|0|Plaza: Mexico D.F|2004|12|3|2004|12|3|ACTIVO|0|0|0|0|0|0
304|68|002|670.00|0|Plaza: Mexico D.F|2004|12|3|2004|12|3|ACTIVO|0|0|0|0|0|0
304|69|002|680.00|0|Plaza: Mexico D.F|2004|12|3|2004|12|3|ACTIVO|0|0|0|0|0|0
304|70|002|690.00|0|Plaza: Mexico D.F|2004|12|3|2004|12|3|ACTIVO|0|0|0|0|0|0
304|71|002|691.00|0|Plaza: Mexico D.F|2004|12|3|2004|12|3|ACTIVO|0|0|0|0|0|0
304|72|002|700.00|0|Plaza: Mexico D.F|2004|12|3|2004|12|3|ACTIVO|0|0|0|0|0|0
304|73|002|730.00|0|Plaza: Mexico D.F|2004|12|3|2004|12|3|ACTIVO|0|0|0|0|0|0
304|74|002|743.00|0|Plaza: Mexico D.F|2004|12|3|2004|12|3|ACTIVO|0|0|0|0|0|0
82|63|RENDIMIENTOS|0.00|0|RENDIMIENTOS FOSEG|2003|5|30|2003|5|30|ACTIVO|0|0|0|0|0|0
301|53|MINUS A.D.|0.00|0|MINUSVALIA ACTIVO DIRECTO (MEDI)|1999|8|31|1999|8|31|ACTIVO|0|0|0|0|0|0
301|54|C/MINUS AD|0.00|0|CANCELACION MINUSVALIA ACT DIR (MEDI)|1999|8|31|1999|8|31|ACTIVO|0|0|0|0|0|0
301|55|PLUSV PAAR|0.00|0|PLUSVALIA P. A. ACT. REPO. (MEDI)|1999|8|31|1999|8|31|ACTIVO|0|0|0|0|0|0
301|56|C/PLSV AAR|0.00|0|CANCELACION PLUSVALIA P.A.A.R. (MEDI)|1999|8|31|1999|8|31|ACTIVO|0|0|0|0|0|0
301|57|MINUS PAAR|0.00|0|MINUSVALIA P.A. ACT. REPO. (MEDI)|1999|8|31|1999|8|31|ACTIVO|0|0|0|0|0|0
301|58|C/MINU AAR|0.00|0|CANCELACION MINUSVALIA P.A.A.R (MEDI)|1999|8|31|1999|8|31|ACTIVO|0|0|0|0|0|0
301|59|PLUSV PPAR|0.00|0|PLUSVALIA P.P. ACT. REPO. (MEDI)|1999|8|31|1999|8|31|ACTIVO|0|0|0|0|0|0
